"","date","grimm_pm10","n_0044","n_0075","n_0100","n_0120","n_0140","n_0200","n_0250","n_0500","n_0750","n_1000","ws","mws","wd","temp","rh","pres","prec","poj_h","n_0250_m","n_0500_m","n_0200_m","n_0100_m","n_0200_mm","n_0075_c","n_0140_c","n_0500_c","n_1000_c","wday","hour"
"155",2022-04-03 21:00:00,36.9,143.522816513761,29.1101289963859,1.96945148735057,0.320639143730887,0.147276063386155,0.212047817625799,0.0394954128440367,0.0497211565193217,0.00451181540172366,0.00164525993883792,1.405,2.9,276,0.36833333333333,53.921666666667,990.45833333333,0,3000,2.68890992493745,0.0892165693633584,2.64941451209341,31.0795804837364,0.679963024742841,172.632945510147,0.467915207117042,0.0892165693633584,0.00615707534056158,"7","21"
"156",2022-04-03 22:00:00,37.5,162.585716986378,32.2374537114262,2.19622880177926,0.359474840144565,0.163167361690297,0.217219905476786,0.0390433694745621,0.0470038921323325,0.0043783708646094,0.00167889908256881,1.4833333333333,3.1,277,0.275,55.511666666667,990.47166666667,0,3000,2.97513427856547,0.0860472616068946,2.93609090909091,34.4336825132055,0.739862107311649,194.823170697804,0.522642201834862,0.0860472616068946,0.0060572699471782,"7","22"
"157",2022-04-03 23:00:00,33.5,148.498393939394,27.3965893800389,1.9433236030025,0.317240478176258,0.142527383931054,0.194372532666111,0.033054489852655,0.0406071726438699,0.00381651376146789,0.00115318320822908,1.5183333333333,2.9,252,0.21,55.841666666667,990.305,0,3000,2.63051848762858,0.0736616624965249,2.59746399777592,29.3399129830414,0.654140394773422,175.894983319433,0.459767862107312,0.0736616624965249,0.00496969696969697,"7","23"
"158",2022-04-04,24.7,107.15988323603,18.6335554628857,1.30805504587156,0.231269947178204,0.112933555740895,0.171705587989992,0.0283541840422574,0.0359944398109536,0.00259438420906311,0.000814011676396997,1.2783333333333,2.4,261,0.10833333333333,55.3,990.195,0,3000,1.85231832082291,0.064348623853211,1.82396413678065,19.9416105087573,0.515909090909091,125.793438698916,0.344203502919099,0.064348623853211,0.00340839588546011,"1","0"
"159",2022-04-04 01:00:00,22.1,82.4250294690019,14.0744770642202,0.966048929663609,0.174274673338894,0.0915412844036697,0.143653600222408,0.0235301640255769,0.0309241034195163,0.00254239644147901,0.000576313594662219,1.26,3,256,0.04,55.098333333333,989.94833333333,0,3000,1.39904865165416,0.0544542674450931,1.37551848762858,15.0405259938838,0.409469557964971,96.4995065332221,0.265815957742563,0.0544542674450931,0.00311871003614123,"1","1"
"160",2022-04-04 02:00:00,24.9,75.5728576591604,13.0132162913539,0.890877953850431,0.156466777870448,0.0848379204892966,0.13454128440367,0.0273755907700862,0.0328857381150959,0.00284792882958021,0.00111926605504587,0.91,3,262,0.01,55.088333333333,989.61166666667,0,3000,1.29409952738393,0.0602613288851821,1.26672393661384,13.9040942452043,0.375845982763414,88.5860739505143,0.241304698359744,0.0602613288851821,0.00396719488462608,"1","2"
"161",2022-04-04 03:00:00,30.5,74.7945040311371,12.412058381985,0.846613288851821,0.143791770920211,0.0780594940227968,0.12921434528774,0.0245551848762858,0.0323219349457882,0.00233861551292744,0.00086488740617181,1.185,3.3,271,-0.18833333333333,55.356666666667,989.39,0,3000,1.22223408395885,0.0568771198220739,1.19767889908257,13.2586716708368,0.351065610230748,87.206562413122,0.221851264943008,0.0568771198220739,0.00320350291909925,"1","3"
"162",2022-04-04 04:00:00,35.2,60.2412358175751,9.27961735261402,0.661650166852058,0.121761401557286,0.0688220244716351,0.120901835372636,0.0255531145717464,0.0372755839822024,0.00367575083426029,0.00140322580645161,1.4183333333333,2.8,258,-0.525,54.466666666667,989.29166666667,0,3000,0.998688542825361,0.0628286985539488,0.973135428253615,9.94126751946607,0.311485261401557,69.5208531701891,0.190583426028921,0.0628286985539488,0.0050789766407119,"1","4"
"163",2022-04-04 05:00:00,40.4,55.8078173477898,8.3379696969697,0.595789546844593,0.115623853211009,0.0692432582707812,0.130152627189324,0.0333889352237976,0.0580408673894912,0.00723074784542674,0.00255296080066722,1.6316666666667,3.5,244,-0.24166666666667,52.856666666667,989.42166666667,0,3000,0.944198220739505,0.0914298026132888,0.910809285515708,8.93375924381429,0.315019738671115,64.1457870447595,0.18486711148179,0.0914298026132888,0.00978370864609397,"1","5"
"164",2022-04-04 06:00:00,37.8,57.9710383653044,7.58181150959133,0.524149847094801,0.110674728940784,0.0696900194606617,0.131632193494579,0.0356716708368085,0.0585485126494301,0.00679427300528218,0.0025357242146233,2.0233333333333,4.6,268,0.78,48.815,989.355,0,3000,0.871818459827634,0.0942201834862385,0.836146788990826,8.10596135668613,0.311996941896024,65.5528498748958,0.180364748401446,0.0942201834862385,0.00932999721990548,"1","6"
"165",2022-04-04 07:00:00,48.6,66.6664003336113,7.37828356964137,0.513333333333333,0.114781762579928,0.0714386989157631,0.133014456491521,0.0357247706422018,0.0554651098137337,0.00594050597720323,0.00188963024742841,2.48,7.1,252,2.09,46.311666666667,989.13333333333,0,3000,0.868293021962747,0.0911898804559355,0.832568251320545,7.8916169029747,0.319234917987212,74.0446839032527,0.186220461495691,0.0911898804559355,0.00783013622463164,"1","7"
"166",2022-04-04 08:00:00,39.6,72.3898268001112,6.734,0.480738393105366,0.104594106199611,0.0688654434250764,0.124154851264943,0.032055323881012,0.0496380316930776,0.00519849874895746,0.00193522379760912,3.4966666666667,6.3,247,3.365,44.936666666667,988.80166666667,0,3000,0.810408117876008,0.0816933555740895,0.778352793994996,7.21473839310537,0.29761440088963,79.1238268001112,0.173459549624687,0.0816933555740895,0.00713372254656658,"1","8"
"167",2022-04-04 09:00:00,39.5,70.1134103419516,5.6791918265221,0.427750347511815,0.0968073394495413,0.0656855713094245,0.122272727272727,0.0303035863219349,0.0463736447039199,0.00462301918265221,0.001573533500139,3.6133333333333,6.6,244,4.175,45.176666666667,988.33333333333,0,3000,0.742819571865443,0.0766772310258549,0.712515985543508,6.10694217403392,0.284765638031693,75.7926021684737,0.162492910758966,0.0766772310258549,0.00619655268279122,"1","9"
"168",2022-04-04 10:00:00,35.5,65.63370558799,5.2130717264387,0.389425076452599,0.0884103419516264,0.0587656380316931,0.111631915485126,0.0287484014456492,0.0409060328051154,0.00435974423130386,0.00178704475952182,3.3766666666667,6,257,5.43,43.006666666667,987.32833333333,0,3000,0.676981373366695,0.0696544342507645,0.648232971921045,5.6024968028913,0.258807895468446,70.8467773144287,0.147175979983319,0.0696544342507645,0.00614678899082569,"1","10"
"169",2022-04-04 11:00:00,34.1,63.9827283847651,5.23869641367807,0.355470113983875,0.0782988601612455,0.0504442591048096,0.0975357242146233,0.0250683903252711,0.0342340839588546,0.003589102029469,0.00106811231581874,3.9183333333333,7,242,5.9033333333333,41.475,986.53666666667,0,3000,0.606817347789825,0.0593024742841257,0.581748957464554,5.59416652766194,0.226278843480678,69.2214247984432,0.128743119266055,0.0593024742841257,0.00465721434528774,"1","11"
"170",2022-04-04 12:00:00,27.5,56.2055966082847,4.62079955518488,0.293677231025855,0.0625590770086183,0.0429199332777314,0.0817864887406172,0.0211345565749235,0.0287764804003336,0.00295412844036697,0.00103447317208785,4.0266666666667,7.9,244,6.4216666666667,39.258333333333,985.68333333333,0,3000,0.502077286627745,0.0499110369752572,0.480942730052822,4.91447678621073,0.187265499026967,60.8263961634696,0.10547901028635,0.0499110369752572,0.00398860161245482,"1","12"
"171",2022-04-04 13:00:00,25.5,46.6521990547679,3.83037197664721,0.268798165137615,0.0607367250486517,0.0408812899638588,0.0782666110647762,0.0231807061440089,0.0332579927717542,0.00365693633583542,0.00123547400611621,4.1816666666667,7,247,6.54,37.288333333333,984.74,0,3000,0.47186349735891,0.0564386989157631,0.448682791214901,4.09917014178482,0.179884626077287,50.4825710314151,0.10161801501251,0.0564386989157631,0.00489241034195163,"1","13"
"172",2022-04-04 14:00:00,24,39.2017892102336,3.00007842046719,0.234720522803115,0.0556028921023359,0.0394179644048943,0.0790189098998888,0.0232397107897664,0.0349171301446051,0.00362319243604004,0.00138542825361513,4.0833333333333,8.4,252,6.5766666666667,33.515,983.69666666667,0,3000,0.432,0.0581568409343715,0.408760289210234,3.2347989432703,0.174039766407119,42.2018676307008,0.0950208565072302,0.0581568409343715,0.00500862068965517,"1","14"
"173",2022-04-04 15:00:00,24.8,48.3676071726439,3.75604309146511,0.287213511259383,0.065891854323047,0.0459313316652766,0.0926683347233806,0.0251075896580484,0.0366102307478454,0.00372226855713094,0.00113455657492355,3.29,6.4,255,6.25,34.018333333333,982.59333333333,0,3000,0.516812621629135,0.0617178204058938,0.491705031971087,4.04325660272449,0.204491520711704,52.123650264109,0.111823185988324,0.0617178204058938,0.00485682513205449,"1","15"
"174",2022-04-04 16:00:00,26.5,46.0678765638032,4.06614734500973,0.316055323881012,0.0717661940505977,0.0507522935779817,0.0972860717264387,0.0278862941340006,0.0388254100639422,0.00333861551292744,0.00128468167917709,3.14,6,238,6.075,33.5,981.49,0,3000,0.563746177370031,0.0667117041979427,0.53585988323603,4.38220266889074,0.219804559355018,50.1340239088129,0.122518487628579,0.0667117041979427,0.00462329719210453,"1","16"
"175",2022-04-04 17:00:00,32.8,54.7047962190714,6.27141423408396,0.409399221573533,0.0934715040311371,0.0624656658326383,0.12679399499583,0.0357381150959133,0.0593972755073673,0.006178204058938,0.00226966916875174,1.9833333333333,3,225,5.005,38.703333333333,980.45166666667,0,3000,0.727868501529052,0.0951353906032805,0.692130386433139,6.68081345565749,0.282731164859605,60.9762104531554,0.155937169863775,0.0951353906032805,0.00844787322768974,"1","17"
"176",2022-04-04 18:00:00,31.2,69.1053953294412,9.19340394773422,0.560710036141229,0.115983041423408,0.0729719210453155,0.14465387823186,0.0433041423408396,0.0623033083124826,0.00579177092021129,0.00169947178204059,2.2383333333333,3.4,231,4.1,41.11,979.73833333333,0,3000,0.937623019182652,0.105607450653322,0.894318876841813,9.75411398387545,0.333608840700584,78.2987992771754,0.188954962468724,0.105607450653322,0.00749124270225188,"1","18"
"177",2022-04-04 19:00:00,32.2,84.4502518765638,11.3098621073116,0.656619683069224,0.133934667778704,0.0798376424798443,0.15427189324437,0.0421531832082291,0.0671862663330553,0.00657408951904365,0.00196719488462608,1.8966666666667,4.6,255,3.9233333333333,42.013333333333,979.15666666667,0,3000,1.06681706978037,0.109339449541284,1.02466388657214,11.9664817903809,0.368044203502919,95.7601139838754,0.213772310258549,0.109339449541284,0.00854128440366972,"1","19"
"178",2022-04-04 20:00:00,24.3,81.8606116207951,7.21588212399222,0.446310536558243,0.0964014456491521,0.0584848484848485,0.107417570197387,0.0253522379760912,0.0350978593272171,0.00369502363080345,0.00113594662218515,3.35,6.2,260,4.8366666666667,43.905,978.30166666667,0,3000,0.733966638865721,0.0604500973033083,0.70861440088963,7.66219266055046,0.262303864331387,89.0764937447873,0.154886294134001,0.0604500973033083,0.0048309702529886,"1","20"
"179",2022-04-04 21:00:00,23.3,81.5707333889352,5.95024826244092,0.364107589658048,0.0865485126494301,0.0558204058938004,0.101294690019461,0.0231818181818182,0.0287978871281624,0.00272810675562969,0.000898248540450375,4.2883333333333,6.5,247,5.27,45.888333333333,977.715,0,3000,0.630953016402558,0.0519797053099805,0.607771198220739,6.31435585209897,0.243663608562691,87.5209816513761,0.14236891854323,0.0519797053099805,0.00362635529608007,"1","21"
"180",2022-04-04 22:00:00,19.8,83.5177175423964,5.72397692521546,0.359546566583264,0.0836527661940506,0.0549513483458438,0.10268140116764,0.0216563803169308,0.0270661662496525,0.00193021962746733,0.000626633305532388,4.2533333333333,6.4,244,4.9666666666667,50.013333333333,977.13166666667,0,3000,0.622488462607729,0.0487225465665833,0.600832082290798,6.08352349179872,0.241285515707534,89.2416944676119,0.138604114539894,0.0487225465665833,0.00255685293299972,"1","22"
"181",2022-04-04 23:00:00,26.4,84.410340378198,5.77612764182425,0.364142936596218,0.0836329254727475,0.0575094549499444,0.0983940489432703,0.0187714126807564,0.0223495550611791,0.00145828698553949,0.000542825361512792,4.9616666666667,7.6,244,4.7483333333333,52.558333333333,976.595,0,3000,0.622450778642937,0.0411209677419355,0.60367936596218,6.14027057842047,0.239536429365962,90.1864680200222,0.141142380422692,0.0411209677419355,0.00200111234705228,"1","23"
"182",2022-04-05,25.5,73.6674206283014,4.65519266055046,0.248845426744509,0.0606975257158743,0.0409669168751738,0.0742841256602724,0.0159716430358632,0.0183558520989714,0.00112621629135391,0.0003185988323603,4.3983333333333,7.4,249,4.4016666666667,56.861666666667,976.03333333333,0,3000,0.440765638031693,0.0343274951348346,0.42479399499583,4.90403808729497,0.175948568251321,78.3226132888518,0.101664442591048,0.0343274951348346,0.00144481512371421,"2","0"
"183",2022-04-05 01:00:00,24.4,64.2025882680011,3.8511434528774,0.192747845426745,0.0416088407005838,0.0283258270781207,0.0490300250208507,0.00997247706422018,0.0125148735056992,0.000783986655546289,0.000166805671392827,4.025,6.2,250,4.025,61.358333333333,975.5,0.07,3000,0.32168501529052,0.0224873505699194,0.3117125382263,4.04389129830414,0.118964692799555,68.0537317208785,0.0699346677787045,0.0224873505699194,0.000950792326939116,"2","1"
"184",2022-04-05 02:00:00,17.9,54.352212677231,2.92665777036419,0.131654156241312,0.0279546844592716,0.0180044481512371,0.0298999165971643,0.00709313316652766,0.00823102585487907,0.000250208507089241,3.33611342785655e-05,3.755,7.2,267,3.1783333333333,71.24,975.13,0.073333333333333,3000,0.214606338615513,0.0153241590214067,0.207513205448985,3.0583119266055,0.0758590492076731,57.2788704475952,0.0459591326105088,0.0153241590214067,0.000283569641367806,"2","2"
"185",2022-04-05 03:00:00,15.2,36.497317764804,2.13022268557131,0.0954976369196553,0.0179983319432861,0.010247428412566,0.0190689463441757,0.0047061440088963,0.006007784264665,0.000300250208507089,6.67222685571309e-05,3.22,5.5,263,3.155,72.643333333333,974.93833333333,0.0016666666666667,3000,0.147518487628579,0.0107139282735613,0.142812343619683,2.22572032249096,0.0473147067000278,38.6275404503753,0.0282457603558521,0.0107139282735613,0.00036697247706422,"2","3"
"186",2022-04-05 04:00:00,12.1,29.140320822908,2.12014567695302,0.105851820961913,0.0196536002224076,0.0101762579927718,0.0179352237976091,0.00465387823185988,0.0068557130942452,0.000450375312760634,5.00417014178482e-05,3.06,5.3,263,3.5283333333333,71.353333333333,974.83166666667,0,3000,0.158270781206561,0.0115095913261051,0.153616902974701,2.22599749791493,0.0477650820127884,31.260466499861,0.0298298582151793,0.0115095913261051,0.000500417014178482,"2","4"
"187",2022-04-05 05:00:00,13.7,30.8997000278009,2.63598415346122,0.157513483458438,0.0270672782874618,0.0137814845704754,0.0239760911871004,0.00633861551292744,0.00869140950792327,0.000717264386989158,0.000266889074228524,2.695,4.9,273,3.67,73.186666666667,975.18166666667,0.0016666666666667,3000,0.228676953016403,0.0150300250208507,0.222338337503475,2.79349763691966,0.0648248540450375,33.5356841812622,0.0408487628579372,0.0150300250208507,0.000984153461217681,"2","5"
"188",2022-04-05 06:00:00,12.6,24.013921323325,2.361886294134,0.153743119266055,0.0263141506811232,0.013929107589658,0.0237122602168474,0.0059883236030025,0.00877481234361968,0.00073394495412844,0.000200166805671393,2.9583333333333,5.8,271,3.655,74.743333333333,975.51,0.0016666666666667,3000,0.223686961356686,0.0147631359466222,0.217698637753684,2.51562941340006,0.0639555184876286,26.375807617459,0.0402432582707812,0.0147631359466222,0.000934111759799833,"2","6"
"189",2022-04-05 07:00:00,10.7,18.0087920489297,2.4769521823742,0.169226855713094,0.0290753405615791,0.014929107589658,0.0258718376424798,0.00755629691409508,0.0112593828190158,0.000934111759799833,0.000316930775646372,2.8366666666667,4.7,269,3.745,75.465,975.77666666667,0.056666666666667,3000,0.246659438420906,0.0188156797331109,0.239103141506811,2.6461790380873,0.069876285793717,20.4857442313039,0.0440044481512371,0.0188156797331109,0.00125104253544621,"2","7"
"190",2022-04-05 08:00:00,8.7,16.8851674082314,2.65588125695217,0.193276140155729,0.0310700778642937,0.0161015016685206,0.0247780867630701,0.00652391546162403,0.0101949388209121,0.000634037819799777,0.000166852057842047,3.6016666666667,6.2,259,4.1133333333333,75.143333333333,976.04833333333,0.02,3000,0.271749721913237,0.0167188542825361,0.265225806451613,2.8491573971079,0.0719496662958843,19.5410486651835,0.0471715795328142,0.0167188542825361,0.000800889877641824,"2","8"
"191",2022-04-05 09:00:00,10,15.9443561301084,2.24795663052544,0.158413956074507,0.0257389491242702,0.0123936613844871,0.0197164303586322,0.00488740617180984,0.00620517097581318,0.000467055879899917,0.000116763969974979,4.945,7.2,242,4.7816666666667,71.643333333333,976.23666666667,0.11833333333333,3000,0.221150403113706,0.011092577147623,0.216262996941896,2.40637058659994,0.0578490408673895,18.1923127606339,0.0381326105087573,0.011092577147623,0.000583819849874896,"2","9"
"192",2022-04-05 10:00:00,11.8,20.3342427022519,2.41085487906589,0.157352515985544,0.025525993883792,0.0132443703085905,0.0201845982763414,0.00520433694745621,0.00635529608006672,0.000200166805671393,0.000150125104253545,4.895,8.2,241,5.2666666666667,69.408333333333,976.51833333333,0.05,3000,0.221511815401724,0.0115596330275229,0.216307478454267,2.56820739505143,0.0589549624687239,22.7450975813178,0.0387703641923825,0.0115596330275229,0.000350291909924937,"2","10"
"193",2022-04-05 11:00:00,12.8,28.6189029747011,3.32334445371143,0.205385043091465,0.0310291909924937,0.0153853211009174,0.0228804559355018,0.00558798999165972,0.00730664442591048,0.000650542118432027,0.000116763969974979,4.495,7,242,6.19,64.083333333333,976.845,0,3000,0.280268001112038,0.0128946344175702,0.274680011120378,3.52872949680289,0.069294968028913,31.9422474284126,0.0464145120934112,0.0128946344175702,0.000767306088407006,"2","11"
"194",2022-04-05 12:00:00,18.6,34.2403480678343,4.01372838476508,0.245288017792605,0.0374648318042813,0.0194737281067556,0.0265095913261051,0.00662468723936614,0.00994856825132054,0.000984153461217681,0.000233527939949958,4.1266666666667,6.5,248,7.1566666666667,60.436666666667,976.985,0,3000,0.335360856269113,0.0165732554906867,0.328736169029747,4.25901640255769,0.0834481512371421,38.2540764525994,0.056938559911037,0.0165732554906867,0.00121768140116764,"2","12"
"195",2022-04-05 13:00:00,27.5,35.1893733666945,4.46908229079789,0.251341117597998,0.0383758687795385,0.0206388657214345,0.033503475118154,0.00929941618015013,0.0134639977759244,0.00121768140116764,0.000517097581317765,3.1183333333333,6.1,257,7.52,60.145,976.93833333333,0,3000,0.353158743397276,0.0227634139560745,0.343859327217125,4.72042340839589,0.092518209619127,39.6584556574924,0.059014734500973,0.0227634139560745,0.0017347789824854,"2","13"
"196",2022-04-05 15:00:00,40.3,38.7986227411732,4.73386099527384,0.271670280789547,0.0443297192104532,0.0246291353906033,0.0413764247984431,0.01110897970531,0.0167130942452043,0.00183569641367807,0.000417014178482068,3.7716666666667,5.7,247,8.48,55.69,976.95666666667,0,3000,0.393114539894356,0.0278220739505143,0.382005560189046,5.00553127606339,0.1103352793995,43.532483736447,0.0689588546010564,0.0278220739505143,0.00225271059216013,"2","15"
"197",2022-04-05 16:00:00,40.8,42.9211993327773,5.60886933555741,0.355501251042535,0.0549371698637754,0.0304336947456214,0.04692215735335,0.0118259660828468,0.0169641367806505,0.00180205726994718,0.000600500417014178,3.0133333333333,5,247,8.4,56.46,977.33166666667,0.0016666666666667,3000,0.499620239088129,0.0287901028634974,0.487794273005282,5.96437058659994,0.132293021962747,48.5300686683347,0.0853708646093967,0.0287901028634974,0.00240255768696136,"2","16"
"198",2022-04-05 17:00:00,48.8,52.0604150681123,7.76065804837364,0.430006394217403,0.0590594940227968,0.0305323881011954,0.0490116763969975,0.012008618293022,0.0185715874339728,0.00217737003058104,0.000570753405615791,2.8766666666667,5.9,252,8.1333333333333,57.181666666667,977.57,0,3000,0.580618571031415,0.0305802057269947,0.568609952738393,8.19066444259105,0.13860355852099,59.821073116486,0.0895918821239922,0.0305802057269947,0.00274812343619683,"2","17"
"199",2022-04-05 18:00:00,54.5,71.8562885738115,12.4017750903531,0.686288017792605,0.0908796219071448,0.0432463163747567,0.0630175145954962,0.0155771476230192,0.0278690575479566,0.00335668612732833,0.00115290519877676,1.45,3.1,266,7.6866666666667,58.965,978.185,0,3000,0.899008618293022,0.0434462051709758,0.883431470670003,13.0880631081457,0.197143452877398,84.2580636641646,0.134125938281902,0.0434462051709758,0.00450959132610509,"2","18"
"200",2022-04-05 19:00:00,52.5,69.1654559355018,12.3200653322213,0.719200722824576,0.0895999443981095,0.041023352793995,0.0616708368084515,0.0180569919377259,0.0319624687239366,0.00389713650264109,0.000932443703085905,1.7883333333333,3.4,239,7.4166666666667,59.95,978.46666666667,0,3000,0.929551848762858,0.0500194606616625,0.911494856825132,13.0392660550459,0.192294134000556,81.4855212677231,0.130623297192105,0.0500194606616625,0.00482958020572699,"2","19"
"201",2022-04-05 20:00:00,41.3,69.0572090631081,12.816402557687,0.750095913261051,0.0934815123714206,0.0378662774534334,0.0485941061996108,0.0117842646649986,0.0184756741729219,0.00172894078398666,0.000576313594662219,2.0733333333333,3.6,253,7.4733333333333,60.526666666667,978.455,0,3000,0.941822073950514,0.0302599388379205,0.930037809285516,13.566498470948,0.179941896024465,81.8736116207951,0.131347789824854,0.0302599388379205,0.00230525437864887,"2","20"
"202",2022-04-05 21:00:00,26.7,51.5850002780868,8.66369271412681,0.565532814238042,0.0741165183537264,0.0286646273637375,0.0347911568409344,0.00765600667408231,0.0138309232480534,0.00128670745272525,0.000400723025583982,2.1066666666667,4.2,281,7.8216666666667,61.548333333333,978.34166666667,0,3000,0.710761123470523,0.0214869299221357,0.70310511679644,9.22922552836485,0.137572302558398,60.2486929922136,0.102781145717464,0.0214869299221357,0.00168743047830923,"2","21"
"203",2022-04-05 22:00:00,18.9,45.2672515985544,6.52192549346678,0.420035585209897,0.0560897970530998,0.0238015012510425,0.0279727550736725,0.00689574645537948,0.010341673616903,0.000867667500695024,0.000233527939949958,2.6266666666667,4.9,256,7.6233333333333,64.648333333333,978.09666666667,0,3000,0.534795385043091,0.0172374200722825,0.527899638587712,6.94196107867668,0.107864053377815,51.7891770920211,0.0798912983041423,0.0172374200722825,0.00110119544064498,"2","22"
"204",2022-04-05 23:00:00,16,40.4858454267445,5.43145899360578,0.356036697247706,0.045270781206561,0.0199824854045038,0.0265782596608285,0.00560828468167918,0.00873255490686683,0.00078426466499861,0.000116763969974979,2.3583333333333,5.1,261,7.39,65.636666666667,978.01,0,3000,0.453476508201279,0.014340839588546,0.4478682235196,5.78749569085349,0.0918315262718932,45.9173044203503,0.0652532666110648,0.014340839588546,0.000901028634973589,"2","23"
"205",2022-04-06,14.5,36.3061740339172,4.610125382263,0.292691131498471,0.0375109813733667,0.0177142062830136,0.0220998053933834,0.00532499304976369,0.00832999721990548,0.000633861551292744,0.000300250208507089,1.88,3.9,276,7.51,64.468333333333,977.99833333333,0,3000,0.375341117597998,0.0136549902696692,0.370016124548235,4.90281651376147,0.0773249930497637,40.9162994161802,0.0552251876563803,0.0136549902696692,0.000934111759799833,"3","0"
"206",2022-04-06 01:00:00,11.9,27.8638698915763,3.24728968584932,0.192577981651376,0.0259813733666945,0.0137308868501529,0.0204067278287462,0.00555490686683347,0.00812343619683069,0.000600500417014178,6.67222685571309e-05,2.0833333333333,3.6,264,7.7516666666667,63.555,977.82666666667,0,3000,0.258251876563803,0.0136783430636642,0.25269696969697,3.4398676675007,0.0601189880455935,31.1111595774256,0.0397122602168474,0.0136783430636642,0.000667222685571309,"3","1"
"207",2022-04-06 02:00:00,9.9,25.8504879065888,2.37474033917153,0.134876285793717,0.0198860161245482,0.0114434250764526,0.0198890742285238,0.00472087850986934,0.00692299138170698,0.000483736447039199,0.000116763969974979,2.515,4.8,269,8.3166666666667,62.96,977.85166666667,0.0033333333333333,3000,0.190815679733111,0.0116438698915763,0.186094801223242,2.50961662496525,0.0512185154295246,28.2252282457604,0.0313294412010008,0.0116438698915763,0.000600500417014178,"3","2"
"208",2022-04-06 03:00:00,13.9,27.847448707256,2.32596274673339,0.138770364192383,0.0210739505143175,0.014163469557965,0.0231409507923269,0.00563803169307756,0.00760633861551293,0.000567139282735613,0.00018348623853211,2.4883333333333,5.5,270,8.6383333333333,62.615,977.98666666667,0,3000,0.202786766750069,0.0132443703085905,0.197148735056992,2.46473311092577,0.0583783708646094,30.1734114539894,0.0352374200722825,0.0132443703085905,0.000750625521267723,"3","3"
"209",2022-04-06 04:00:00,27.9,33.7617648040033,2.83061829302196,0.168278565471226,0.0276383097025299,0.0176291353906033,0.0302510425354462,0.00772588268001112,0.0101826522101751,0.000950792326939116,0.000283847650820128,2.8883333333333,4.6,271,9.0716666666667,61.678333333333,978.25333333333,0,3000,0.251522935779817,0.0179085348901863,0.243797053099805,2.99889685849319,0.0755184876285794,36.5923830970253,0.0452674450931332,0.0179085348901863,0.00123463997775924,"3","4"
"210",2022-04-06 05:00:00,32.7,32.7978512235818,3.18855311457175,0.18516935483871,0.0307358175750834,0.0179974972191324,0.0364685761957731,0.0101142936596218,0.0177969966629588,0.00126807563959955,0.000667408231368187,2.4166666666667,4,272,9.4633333333333,60.425,978.82833333333,0,3000,0.28048553948832,0.0279112903225806,0.270371245828699,3.37372246941046,0.0852018909899889,35.9864043381535,0.0487333147942158,0.0279112903225806,0.00193548387096774,"3","5"
"211",2022-04-06 06:00:00,56,29.8209179872116,3.00232749513483,0.182643313872672,0.0319104809563525,0.0189860995273839,0.0385613010842369,0.0108765638031693,0.0189057547956631,0.00205170975813178,0.000617180984153461,2.9166666666667,5.5,266,10.093333333333,59.223333333333,979.13166666667,0,3000,0.282977759243814,0.0297823185988324,0.272101195440645,3.18497080900751,0.0894578815679733,32.8232454823464,0.0508965804837365,0.0297823185988324,0.00266889074228524,"3","6"
"212",2022-04-06 07:00:00,54.9,29.1157723102585,2.91041228801779,0.179174311926605,0.0359563525159855,0.0216930775646372,0.0454314706700028,0.013628857381151,0.0217592438142897,0.00196830692243536,0.000700583819849875,3.4066666666667,5.9,260,10.97,56.841666666667,979.405,0,3000,0.295884070058382,0.0353881011954406,0.282255212677231,3.0895865999444,0.103080900750626,32.0261845982763,0.0576494300806227,0.0353881011954406,0.00266889074228524,"3","7"
"213",2022-04-06 08:00:00,31.7,25.0961982207395,2.41177731442869,0.150358910202947,0.0322087850986934,0.0192187934389769,0.0379905476786211,0.00994300806227412,0.0164678899082569,0.00163469557964971,0.000433694745621351,3.9666666666667,6.4,251,11.543333333333,55.62,979.61666666667,0,3000,0.249720044481512,0.026410897970531,0.239777036419238,2.56213622463164,0.0894181262162914,27.5079755351682,0.0514275785376703,0.026410897970531,0.00206839032527106,"3","8"
"214",2022-04-06 09:00:00,28.2,23.4395257158743,2.25838810119544,0.14671615234918,0.0328571031415068,0.0205054211843203,0.0436841812621629,0.0118115095913261,0.0197053099805393,0.00195162635529608,0.000650542118432027,3.095,5.1,252,11.56,57.418333333333,979.87833333333,0.005,3000,0.255574367528496,0.0315168195718654,0.24376285793717,2.40510425354462,0.09704670558799,25.6979138170698,0.0533625243258271,0.0315168195718654,0.00260216847372811,"3","9"
"215",2022-04-06 10:00:00,37.8,20.0486655546289,2.03832916319155,0.14018682235196,0.0314804003336113,0.0187834306366416,0.0435540728384765,0.0136308034473172,0.0220936891854323,0.002403113705866,0.00116930775646372,3.5316666666667,5.8,251,12.256666666667,55.645,979.57333333333,0,3000,0.247635529608007,0.0357244926327495,0.234004726160689,2.17851598554351,0.0938179038087295,22.0869947178204,0.050263830970253,0.0357244926327495,0.00357242146232972,"3","10"
